mse_linear,rmse_linear,mae_linear,shapiro_p_linear,mse_nb,rmse_nb,mae_nb,crime_type,predictor,year,r2_linear,adj_r2_linear,aic_linear,aic_nb,pseudo_r2_nb
4591.19715430453,67.75837331507103,46.64815455958484,2.9585076658955294e-08,4565.196233313438,67.56623589718046,45.183370158359146,ASSAULT,total_population,2016,0.35832259812873857,0.352975286446478,1378.9123247133512,1368.2000211119596,0.38643524619966296
7413.615267970008,86.10235344036775,54.46134733442517,4.222381129134756e-14,7434.211928813969,86.22187616152857,54.03162870732993,ASSAULT,total_population,2021,0.24683808113763084,0.24188306851353636,1813.3383856446287,1761.2704349645041,0.32679572850532934
5339.678779045658,73.07310571643755,49.714414508902124,1.4795734646162338e-09,7168.980252577742,84.66983082880077,53.59148469823441,ASSAULT,low_income_percent,2016,0.25371290088191656,0.24749384172259925,1397.3373368237362,1370.9116924645455,0.34322233005205105
7091.455447373766,84.21077987629474,58.52923569879978,5.536431726458127e-10,7609.174957654705,87.23058498975405,59.01909751603309,ASSAULT,low_income_percent,2021,0.2795668510953766,0.2748271593262672,1806.4965337741119,1759.7086425210555,0.34645722479039065
419.3540362519549,20.47813556581641,14.454552629255975,1.4579902915820067e-05,420.6074669945011,20.508716853925822,14.467486100246376,BREAKENTER,total_population,2016,0.3852625414764085,0.3801397293220452,1086.9442953471873,1138.4180641342882,0.4171354163026765
772.0166468849774,27.7851875445349,18.815771288341864,2.2783160813455485e-12,759.9391253223296,27.566993403748796,18.494700717301864,BREAKENTER,total_population,2021,0.203046775432965,0.19780366211344502,1464.9800096467184,1394.9190673193048,0.26473634829825576
676.9174539907046,26.017637363732792,19.067553181306913,1.4823073840231252e-09,677.742061379035,26.033479624879863,19.08021587043173,BREAKENTER,low_income_percent,2016,0.007696410852022217,-0.0005727857242108225,1145.362021138546,1155.3964656232185,0.009847923331016473
881.4098908973529,29.6885481439789,20.346417334305748,2.7829229671276747e-13,884.5004625420312,29.74055249221223,20.396872574139245,BREAKENTER,low_income_percent,2021,0.09012006729359978,0.08413401510474194,1485.3875754458522,1407.189550860904,0.11717874251079297
